date,rain,temp,humidity,wind,pressure,tmax,weather_model,location_id,q,flow_source,r3,r7,qp,rp,tp,wp,severity,district
2017-02-24,1.20000,26.50417,88.54167,10.60000,1012.10417,29.40000,ERA5,akuressa,10.61000,GloFAS v4 consolidated,4.30000,38.30000,88.38028,56.33803,6.33803,27.46479,0,Matara
2017-02-25,7.00000,25.88750,86.33333,8.20000,1011.82500,28.80000,ERA5,akuressa,10.27000,GloFAS v4 consolidated,10.70000,43.10000,84.15493,74.29577,2.81690,9.85915,0,Matara
2017-02-26,8.10000,25.82500,89.70833,7.20000,1010.26250,27.30000,ERA5,akuressa,10.53000,GloFAS v4 consolidated,16.30000,31.90000,86.61972,84.85915,0.35211,4.57746,0,Matara
2017-02-27,0.00000,27.58333,81.70833,14.70000,1009.45833,30.90000,ERA5,akuressa,11.42000,GloFAS v4 consolidated,15.10000,19.80000,92.60563,84.15493,35.56338,58.09859,0,Matara
2017-02-28,0.10000,27.02917,82.12500,19.40000,1009.45833,28.80000,ERA5,akuressa,10.94000,GloFAS v4 consolidated,8.20000,19.50000,90.49296,67.25352,2.81690,89.08451,0,Matara
2017-03-01,22.10000,25.07917,89.58333,25.20000,1010.22917,26.50000,ERA5,akuressa,10.67000,GloFAS v4 consolidated,22.20000,41.00000,62.25806,90.64516,0.32258,99.67742,2,Matara
2017-03-02,1.00000,27.13750,80.66667,21.60000,1008.32083,30.90000,ERA5,akuressa,12.93000,GloFAS v4 consolidated,23.20000,39.50000,83.54839,91.93548,33.54839,97.09677,1,Matara
2017-03-03,1.60000,27.08750,83.29167,13.80000,1007.92917,30.80000,ERA5,akuressa,12.55000,GloFAS v4 consolidated,24.70000,39.90000,80.32258,92.58065,29.67742,57.09677,0,Matara
2017-03-04,1.00000,26.93333,84.79167,11.10000,1009.15000,29.00000,ERA5,akuressa,12.03000,GloFAS v4 consolidated,3.60000,33.90000,76.45161,45.16129,4.83871,30.64516,0,Matara
2017-03-05,0.00000,27.81667,81.20833,9.40000,1009.13750,30.90000,ERA5,akuressa,12.09000,GloFAS v4 consolidated,2.60000,25.80000,77.09677,35.80645,33.54839,13.54839,0,Matara
2017-03-06,0.20000,27.96250,82.29167,12.20000,1008.87500,30.40000,ERA5,akuressa,11.47000,GloFAS v4 consolidated,1.20000,26.00000,70.64516,19.35484,18.38710,41.61290,0,Matara
2017-03-07,1.40000,27.37083,84.25000,11.60000,1008.92500,30.30000,ERA5,akuressa,10.99000,GloFAS v4 consolidated,1.60000,27.30000,66.77419,23.22581,16.45161,36.77419,0,Matara
2017-03-08,1.60000,27.32500,83.70833,15.00000,1008.40833,30.30000,ERA5,akuressa,10.94000,GloFAS v4 consolidated,3.20000,6.80000,65.48387,40.32258,16.45161,68.06452,0,Matara
2017-03-09,5.80000,26.78750,89.66667,13.70000,1008.36667,29.70000,ERA5,akuressa,10.78000,GloFAS v4 consolidated,8.80000,11.60000,63.54839,68.06452,6.77419,55.16129,0,Matara
2017-03-10,9.70000,26.31250,87.87500,12.20000,1009.48750,29.50000,ERA5,akuressa,10.89000,GloFAS v4 consolidated,17.10000,19.70000,64.51613,81.61290,6.12903,41.61290,0,Matara
2017-03-11,4.70000,26.57083,88.66667,11.30000,1011.37083,30.10000,ERA5,akuressa,11.85000,GloFAS v4 consolidated,20.20000,23.40000,74.51613,87.41935,12.25806,34.19355,0,Matara
2017-03-12,4.80000,27.05417,86.83333,12.40000,1011.10000,30.20000,ERA5,akuressa,12.37000,GloFAS v4 consolidated,19.20000,28.20000,78.38710,85.48387,14.51613,44.51613,0,Matara
2017-03-13,11.50000,26.48750,88.45833,11.20000,1011.22917,29.90000,ERA5,akuressa,13.00000,GloFAS v4 consolidated,21.00000,39.50000,84.51613,89.03226,9.03226,32.25806,0,Matara
2017-03-14,1.10000,27.19167,84.50000,12.50000,1010.83333,30.40000,ERA5,akuressa,14.38000,GloFAS v4 consolidated,17.40000,39.20000,92.58065,82.90323,18.38710,45.80645,0,Matara
2017-03-15,3.50000,26.64583,86.54167,15.30000,1011.14583,30.00000,ERA5,akuressa,14.17000,GloFAS v4 consolidated,16.10000,41.10000,91.61290,79.03226,10.32258,70.64516,0,Matara
2017-03-16,0.90000,26.75000,82.20833,10.40000,1011.35000,29.90000,ERA5,akuressa,14.85000,GloFAS v4 consolidated,5.50000,36.20000,94.51613,55.80645,9.03226,23.22581,0,Matara
2017-03-17,1.40000,27.42917,81.08333,8.90000,1011.00833,31.00000,ERA5,akuressa,14.17000,GloFAS v4 consolidated,5.80000,27.90000,91.61290,57.41935,36.45161,9.35484,0,Matara
2017-03-18,2.70000,27.38333,82.20833,9.20000,1012.11250,30.10000,ERA5,akuressa,13.39000,GloFAS v4 consolidated,5.00000,25.90000,86.45161,54.51613,12.25806,11.29032,0,Matara
2017-03-19,2.00000,27.48750,86.00000,11.40000,1012.38750,30.50000,ERA5,akuressa,12.90000,GloFAS v4 consolidated,6.10000,23.10000,82.90323,59.03226,20.00000,35.48387,0,Matara
2017-03-20,1.60000,27.47917,85.58333,14.80000,1011.82500,30.40000,ERA5,akuressa,12.40000,GloFAS v4 consolidated,6.30000,13.20000,79.03226,61.29032,18.38710,66.12903,0,Matara
2017-03-21,0.50000,27.95417,81.95833,10.90000,1011.44583,31.50000,ERA5,akuressa,11.94000,GloFAS v4 consolidated,4.10000,12.60000,75.16129,50.64516,49.35484,27.74194,0,Matara
2017-03-22,0.30000,27.75417,80.37500,7.80000,1010.91250,31.60000,ERA5,akuressa,11.33000,GloFAS v4 consolidated,2.40000,9.40000,70.00000,31.93548,53.22581,3.87097,0,Matara
2017-03-23,0.20000,27.71250,74.83333,10.10000,1010.97083,31.90000,ERA5,akuressa,10.72000,GloFAS v4 consolidated,1.00000,8.70000,62.90323,16.77419,59.67742,20.32258,0,Matara
2017-03-24,0.50000,27.72083,74.54167,9.80000,1010.83333,31.30000,ERA5,akuressa,10.17000,GloFAS v4 consolidated,1.00000,7.80000,55.16129,16.77419,43.87097,17.09677,0,Matara
2017-03-25,2.10000,26.87083,81.04167,10.00000,1011.31667,30.00000,ERA5,akuressa,9.74000,GloFAS v4 consolidated,2.80000,7.20000,49.67742,38.38710,10.32258,19.03226,0,Matara
2017-03-26,3.70000,26.71250,83.00000,7.80000,1011.40417,28.90000,ERA5,akuressa,9.72000,GloFAS v4 consolidated,6.30000,8.90000,48.06452,61.29032,4.19355,3.87097,0,Matara
2017-03-27,4.30000,27.14167,82.16667,10.00000,1012.20000,30.10000,ERA5,akuressa,9.47000,GloFAS v4 consolidated,10.10000,11.60000,46.77419,70.64516,12.25806,19.03226,0,Matara
2017-03-28,4.00000,27.36250,84.20833,9.40000,1011.90417,30.60000,ERA5,akuressa,9.38000,GloFAS v4 consolidated,12.00000,15.10000,46.12903,75.48387,22.58065,13.54839,0,Matara
2017-03-29,11.30000,27.00833,87.66667,9.10000,1011.73333,29.80000,ERA5,akuressa,9.74000,GloFAS v4 consolidated,19.60000,26.10000,49.67742,86.12903,7.74194,10.32258,0,Matara
2017-03-30,2.50000,28.09583,82.00000,9.30000,1011.06250,30.80000,ERA5,akuressa,12.87000,GloFAS v4 consolidated,17.80000,28.40000,81.93548,84.83871,29.67742,12.25806,0,Matara
2017-03-31,2.70000,27.94583,84.25000,8.40000,1012.00000,30.20000,ERA5,akuressa,13.00000,GloFAS v4 consolidated,16.50000,30.60000,84.51613,80.32258,14.51613,6.12903,0,Matara
2017-04-01,2.60000,28.18750,85.54167,11.40000,1011.36250,31.30000,ERA5,akuressa,13.16000,GloFAS v4 consolidated,7.80000,31.10000,70.33333,35.00000,55.00000,24.33333,0,Matara
2017-04-02,12.90000,26.98750,89.50000,10.90000,1011.52083,29.50000,ERA5,akuressa,13.35000,GloFAS v4 consolidated,18.20000,40.30000,72.33333,62.33333,3.00000,21.00000,0,Matara
2017-04-03,6.30000,27.20417,86.37500,14.40000,1011.21250,30.60000,ERA5,akuressa,14.00000,GloFAS v4 consolidated,21.80000,42.30000,74.00000,70.66667,28.66667,63.33333,0,Matara
2017-04-04,15.80000,27.01250,87.66667,13.60000,1011.82083,29.60000,ERA5,akuressa,14.49000,GloFAS v4 consolidated,35.00000,54.10000,76.33333,92.33333,4.00000,56.33333,0,Matara
2017-04-05,3.40000,28.03333,84.70833,18.10000,1010.39167,31.60000,ERA5,akuressa,15.37000,GloFAS v4 consolidated,25.50000,46.20000,79.66667,76.00000,67.33333,88.66667,0,Matara
2017-04-06,4.40000,27.70000,90.33333,17.30000,1010.04583,30.40000,ERA5,akuressa,15.03000,GloFAS v4 consolidated,23.60000,48.10000,79.00000,72.33333,19.66667,82.66667,0,Matara
2017-04-07,0.50000,28.46250,84.50000,17.10000,1009.22500,31.20000,ERA5,akuressa,14.92000,GloFAS v4 consolidated,8.30000,45.90000,78.33333,38.33333,50.66667,80.66667,0,Matara
2017-04-08,4.60000,27.72500,87.95833,12.20000,1009.69583,30.20000,ERA5,akuressa,14.24000,GloFAS v4 consolidated,9.50000,47.90000,75.66667,40.66667,15.33333,33.33333,0,Matara
2017-04-09,1.60000,27.57500,88.45833,14.50000,1009.84167,30.10000,ERA5,akuressa,12.30000,GloFAS v4 consolidated,6.70000,36.60000,67.00000,32.33333,11.66667,65.00000,0,Matara
2017-04-10,0.40000,28.37500,83.75000,17.50000,1009.04167,30.70000,ERA5,akuressa,11.79000,GloFAS v4 consolidated,6.60000,30.70000,64.00000,31.33333,33.33333,84.00000,0,Matara
2017-04-11,2.00000,27.42917,88.04167,18.20000,1008.85000,30.70000,ERA5,akuressa,11.30000,GloFAS v4 consolidated,4.00000,16.90000,61.00000,14.00000,33.33333,90.00000,0,Matara
2017-04-12,51.60000,26.67917,89.41667,13.30000,1009.15000,29.80000,ERA5,akuressa,25.55000,GloFAS v4 consolidated,54.00000,65.10000,91.66667,97.66667,7.66667,51.33333,1,Matara
2017-04-13,24.20000,26.31667,91.16667,15.60000,1009.47917,28.90000,ERA5,akuressa,31.66000,GloFAS v4 consolidated,77.80000,84.90000,99.00000,99.00000,1.66667,73.00000,2,Matara
2017-04-14,2.20000,27.74583,88.45833,20.60000,1008.76667,29.70000,ERA5,akuressa,31.89000,GloFAS v4 consolidated,78.00000,86.60000,99.66667,99.66667,6.00000,97.00000,2,Matara
2017-04-15,2.00000,29.05000,81.87500,23.90000,1007.85000,31.30000,ERA5,akuressa,29.13000,GloFAS v4 consolidated,28.40000,84.00000,98.33333,79.66667,55.00000,99.00000,2,Matara
2017-04-16,1.70000,28.52083,86.33333,20.70000,1008.90417,30.80000,ERA5,akuressa,26.54000,GloFAS v4 consolidated,5.90000,84.10000,93.00000,28.33333,37.00000,97.66667,1,Matara
2017-04-17,0.60000,28.83333,84.12500,22.00000,1009.48333,31.40000,ERA5,akuressa,24.53000,GloFAS v4 consolidated,4.30000,84.30000,89.33333,16.33333,59.66667,98.33333,1,Matara
2017-04-18,0.00000,28.70417,83.04167,19.90000,1009.62083,31.20000,ERA5,akuressa,22.77000,GloFAS v4 consolidated,2.30000,82.30000,87.66667,8.33333,50.66667,95.33333,1,Matara
2017-04-19,0.00000,28.48750,82.75000,18.40000,1009.91667,31.00000,ERA5,akuressa,19.94000,GloFAS v4 consolidated,0.60000,30.70000,83.00000,4.66667,44.00000,91.00000,0,Matara
2017-04-20,0.00000,28.78333,80.41667,17.00000,1010.27917,31.60000,ERA5,akuressa,18.14000,GloFAS v4 consolidated,0.00000,6.50000,82.33333,0.66667,67.33333,79.66667,0,Matara
2017-04-21,1.00000,28.40417,84.66667,19.90000,1010.38750,30.30000,ERA5,akuressa,16.82000,GloFAS v4 consolidated,1.00000,5.30000,81.66667,5.66667,17.66667,95.33333,1,Matara
2017-04-22,0.30000,28.85000,81.70833,20.50000,1010.03750,31.10000,ERA5,akuressa,15.83000,GloFAS v4 consolidated,1.30000,3.60000,80.33333,6.66667,47.33333,96.33333,1,Matara
2017-04-23,0.90000,28.87500,85.04167,19.50000,1010.12500,30.90000,ERA5,akuressa,14.70000,GloFAS v4 consolidated,2.20000,2.80000,77.66667,7.66667,40.00000,93.66667,0,Matara
2017-04-24,2.70000,28.29583,87.83333,18.80000,1010.61250,30.20000,ERA5,akuressa,13.86000,GloFAS v4 consolidated,3.90000,4.90000,73.00000,12.33333,15.33333,92.33333,0,Matara
2017-04-25,3.00000,28.20417,88.00000,18.20000,1010.47500,30.50000,ERA5,akuressa,13.19000,GloFAS v4 consolidated,6.60000,7.90000,71.00000,31.33333,24.00000,90.00000,0,Matara
2017-04-26,2.40000,27.91250,89.83333,19.00000,1010.70000,30.20000,ERA5,akuressa,12.68000,GloFAS v4 consolidated,8.10000,10.30000,69.00000,37.00000,15.33333,93.00000,0,Matara
2017-04-27,0.00000,28.17083,84.00000,17.50000,1010.95417,30.50000,ERA5,akuressa,12.21000,GloFAS v4 consolidated,5.40000,10.30000,66.33333,21.66667,24.00000,84.00000,0,Matara
2017-04-28,0.10000,28.67083,83.20833,17.20000,1010.25000,31.00000,ERA5,akuressa,11.39000,GloFAS v4 consolidated,2.50000,9.40000,61.66667,9.00000,44.00000,81.66667,0,Matara
2017-04-29,2.50000,27.99167,87.45833,17.70000,1010.11667,30.50000,ERA5,akuressa,12.03000,GloFAS v4 consolidated,2.60000,11.60000,65.66667,9.66667,24.00000,86.33333,0,Matara
2017-04-30,2.70000,28.00833,85.25000,12.50000,1010.23333,30.60000,ERA5,akuressa,11.79000,GloFAS v4 consolidated,5.30000,13.40000,64.00000,21.00000,28.66667,39.33333,0,Matara
2017-05-01,2.30000,27.60000,87.70833,10.80000,1010.85417,29.90000,ERA5,akuressa,11.53000,GloFAS v4 consolidated,7.50000,13.00000,23.54839,12.58065,35.16129,6.12903,0,Matara
2017-05-02,0.60000,27.50000,85.54167,11.70000,1011.58750,30.30000,ERA5,akuressa,12.40000,GloFAS v4 consolidated,5.60000,10.60000,29.35484,6.12903,49.67742,11.29032,0,Matara
2017-05-03,0.60000,27.57917,87.33333,11.30000,1011.25833,30.40000,ERA5,akuressa,12.30000,GloFAS v4 consolidated,3.50000,8.80000,28.70968,2.25806,54.51613,8.06452,0,Matara
2017-05-04,3.70000,27.97083,84.95833,9.50000,1011.10000,31.00000,ERA5,akuressa,12.03000,GloFAS v4 consolidated,4.90000,12.50000,26.45161,3.54839,80.32258,2.90323,0,Matara
2017-05-05,1.70000,28.25000,84.12500,11.20000,1011.21667,30.70000,ERA5,akuressa,12.12000,GloFAS v4 consolidated,6.00000,14.10000,27.41935,10.00000,66.12903,7.41935,0,Matara
2017-05-06,2.30000,26.83750,89.45833,10.50000,1012.12917,28.80000,ERA5,akuressa,12.03000,GloFAS v4 consolidated,7.70000,13.90000,26.45161,13.87097,13.87097,4.51613,0,Matara
2017-05-07,0.60000,27.50417,83.95833,10.50000,1011.60417,30.50000,ERA5,akuressa,11.88000,GloFAS v4 consolidated,4.60000,11.80000,24.19355,2.90323,58.38710,4.51613,0,Matara
2017-05-08,2.40000,27.92083,82.91667,13.30000,1010.48333,30.60000,ERA5,akuressa,12.00000,GloFAS v4 consolidated,5.30000,11.90000,25.16129,4.83871,62.25806,15.16129,0,Matara
2017-05-09,2.40000,28.45417,83.33333,15.60000,1009.80417,31.90000,ERA5,akuressa,12.18000,GloFAS v4 consolidated,5.40000,13.70000,28.06452,5.48387,95.80645,30.32258,1,Matara
2017-05-10,11.70000,27.64167,87.75000,16.40000,1009.70000,30.90000,ERA5,akuressa,12.46000,GloFAS v4 consolidated,16.50000,24.80000,30.64516,34.51613,74.83871,33.22581,0,Matara
2017-05-11,10.30000,27.39167,88.75000,16.00000,1009.89167,30.80000,ERA5,akuressa,13.42000,GloFAS v4 consolidated,24.40000,31.40000,41.61290,51.93548,69.67742,31.93548,0,Matara
2017-05-12,0.70000,28.08750,86.16667,15.30000,1009.21250,30.60000,ERA5,akuressa,13.89000,GloFAS v4 consolidated,22.70000,30.40000,46.77419,48.70968,62.25806,28.06452,0,Matara
2017-05-13,0.70000,28.53333,84.41667,18.50000,1008.84167,31.30000,ERA5,akuressa,13.32000,GloFAS v4 consolidated,11.70000,28.80000,40.32258,22.25806,91.61290,43.22581,0,Matara
2017-05-14,7.40000,28.02500,87.79167,22.70000,1008.98333,29.90000,ERA5,akuressa,13.09000,GloFAS v4 consolidated,8.80000,35.60000,37.74194,16.45161,35.16129,63.22581,0,Matara
2017-05-15,7.90000,28.17917,87.12500,26.30000,1008.26667,30.30000,ERA5,akuressa,13.26000,GloFAS v4 consolidated,16.00000,41.10000,39.35484,32.90323,49.67742,82.25806,0,Matara
2017-05-16,2.30000,28.45833,88.70833,21.50000,1008.11667,30.40000,ERA5,akuressa,13.26000,GloFAS v4 consolidated,17.60000,41.00000,39.35484,38.38710,54.51613,57.09677,0,Matara
2017-05-17,1.40000,29.02083,85.04167,28.40000,1007.71667,31.20000,ERA5,akuressa,12.93000,GloFAS v4 consolidated,11.60000,30.70000,34.51613,21.61290,89.35484,90.96774,0,Matara
2017-05-18,7.30000,27.67500,87.66667,28.40000,1009.90417,28.70000,ERA5,akuressa,12.65000,GloFAS v4 consolidated,11.00000,27.70000,31.93548,20.64516,12.25806,90.96774,0,Matara
2017-05-19,5.50000,27.97500,86.62500,26.10000,1010.18333,30.20000,ERA5,akuressa,13.22000,GloFAS v4 consolidated,14.20000,32.50000,38.38710,29.35484,44.83871,79.67742,0,Matara
2017-05-20,4.20000,28.16667,86.33333,27.00000,1008.85000,30.20000,ERA5,akuressa,13.69000,GloFAS v4 consolidated,17.00000,36.00000,44.19355,36.77419,44.83871,86.12903,0,Matara
2017-05-21,4.90000,27.80417,89.45833,22.90000,1007.79167,29.80000,ERA5,akuressa,13.83000,GloFAS v4 consolidated,14.60000,33.50000,45.48387,30.64516,31.29032,64.51613,0,Matara
2017-05-22,5.30000,28.00417,87.75000,26.30000,1008.09167,29.10000,ERA5,akuressa,13.86000,GloFAS v4 consolidated,14.40000,30.90000,46.12903,30.00000,18.38710,82.25806,0,Matara
2017-05-23,11.90000,27.55833,87.66667,21.40000,1008.47500,29.40000,ERA5,akuressa,13.72000,GloFAS v4 consolidated,22.10000,40.50000,44.83871,47.09677,22.25806,56.45161,0,Matara
2017-05-24,7.50000,26.47500,90.41667,23.80000,1008.13750,29.40000,ERA5,akuressa,14.28000,GloFAS v4 consolidated,24.70000,46.60000,49.67742,52.58065,22.25806,70.96774,0,Matara
2017-05-25,15.30000,26.29167,92.83333,24.30000,1008.40833,28.10000,ERA5,akuressa,15.11000,GloFAS v4 consolidated,34.70000,54.60000,57.74194,72.25806,3.87097,73.87097,0,Matara
2017-05-26,12.00000,26.59167,91.45833,24.50000,1008.32917,27.80000,ERA5,akuressa,16.54000,GloFAS v4 consolidated,34.80000,61.10000,61.61290,73.22581,2.90323,74.83871,0,Matara
2017-05-27,3.60000,28.03333,87.66667,27.40000,1008.05000,29.60000,ERA5,akuressa,17.20000,GloFAS v4 consolidated,30.90000,60.50000,64.83871,67.41935,25.48387,87.74194,0,Matara
2017-05-28,2.50000,28.35417,85.79167,30.60000,1007.75417,30.30000,ERA5,akuressa,16.86000,GloFAS v4 consolidated,18.10000,58.10000,62.25806,39.67742,49.67742,95.80645,1,Matara
2017-05-29,9.10000,27.76667,85.08333,31.40000,1008.33750,29.70000,ERA5,akuressa,16.95000,GloFAS v4 consolidated,15.20000,61.90000,62.90323,31.93548,28.38710,96.77419,1,Matara
2017-05-30,23.10000,26.80833,88.50000,29.20000,1008.86667,28.50000,ERA5,akuressa,18.01000,GloFAS v4 consolidated,34.70000,73.10000,66.12903,72.25806,9.35484,93.22581,0,Matara
2017-05-31,12.20000,27.06667,87.79167,28.90000,1008.28333,28.70000,ERA5,akuressa,22.01000,GloFAS v4 consolidated,44.40000,77.80000,67.41935,91.29032,12.25806,92.58065,0,Matara
2017-06-01,11.10000,27.08333,88.50000,28.10000,1008.28750,28.60000,ERA5,akuressa,23.10000,GloFAS v4 consolidated,46.40000,73.60000,58.33333,97.00000,9.00000,86.00000,1,Matara
2017-06-02,16.50000,27.05833,89.08333,24.80000,1009.34167,28.70000,ERA5,akuressa,24.76000,GloFAS v4 consolidated,39.80000,78.10000,62.33333,95.00000,13.66667,62.33333,1,Matara
2017-06-03,2.00000,27.44167,87.91667,21.30000,1009.74583,29.10000,ERA5,akuressa,25.85000,GloFAS v4 consolidated,29.60000,76.50000,63.66667,89.00000,31.33333,19.66667,0,Matara
2017-06-04,1.30000,27.72917,88.04167,24.30000,1009.67917,29.60000,ERA5,akuressa,24.70000,GloFAS v4 consolidated,19.80000,75.30000,61.66667,70.33333,52.33333,58.00000,0,Matara
2017-06-05,4.10000,27.46250,88.41667,26.40000,1009.69167,29.10000,ERA5,akuressa,23.83000,GloFAS v4 consolidated,7.40000,70.30000,61.00000,13.66667,31.33333,75.33333,0,Matara
2017-06-06,6.50000,27.27083,88.95833,23.70000,1010.34583,28.70000,ERA5,akuressa,23.43000,GloFAS v4 consolidated,11.90000,53.70000,59.00000,35.33333,13.66667,52.66667,0,Matara
2017-06-07,3.00000,27.30417,87.04167,22.80000,1010.16250,28.90000,ERA5,akuressa,23.60000,GloFAS v4 consolidated,13.60000,44.50000,60.33333,46.00000,20.33333,36.33333,0,Matara
2017-06-08,0.60000,27.71250,86.79167,26.60000,1008.98750,29.40000,ERA5,akuressa,23.04000,GloFAS v4 consolidated,10.10000,34.00000,57.66667,27.33333,43.33333,76.33333,0,Matara
2017-06-09,0.20000,27.87917,81.54167,29.20000,1009.23333,29.30000,ERA5,akuressa,21.86000,GloFAS v4 consolidated,3.80000,17.70000,55.66667,3.66667,40.33333,91.66667,0,Matara
2017-06-10,4.30000,27.29167,83.62500,28.50000,1009.55833,29.20000,ERA5,akuressa,20.93000,GloFAS v4 consolidated,5.10000,20.00000,53.66667,7.66667,37.00000,87.33333,0,Matara
2017-06-11,2.30000,27.04583,87.91667,23.00000,1009.44167,28.50000,ERA5,akuressa,20.63000,GloFAS v4 consolidated,6.80000,21.00000,51.66667,11.33333,6.33333,40.66667,0,Matara
2017-06-12,2.60000,27.28333,85.04167,23.50000,1009.14167,29.20000,ERA5,akuressa,19.99000,GloFAS v4 consolidated,9.20000,19.50000,49.66667,22.33333,37.00000,50.00000,0,Matara
2017-06-13,0.90000,27.32500,88.12500,17.70000,1009.28333,29.20000,ERA5,akuressa,19.32000,GloFAS v4 consolidated,5.80000,13.90000,47.66667,9.00000,37.00000,4.33333,0,Matara
2017-06-14,8.20000,26.72500,91.00000,16.10000,1010.36667,28.60000,ERA5,akuressa,18.86000,GloFAS v4 consolidated,11.70000,19.10000,44.00000,33.00000,9.00000,1.00000,0,Matara
2017-06-15,6.40000,26.63333,91.08333,16.20000,1010.30833,27.80000,ERA5,akuressa,18.91000,GloFAS v4 consolidated,15.50000,24.90000,45.00000,53.33333,2.00000,1.66667,0,Matara
2017-06-16,5.10000,26.99167,87.37500,17.40000,1010.03750,28.70000,ERA5,akuressa,18.95000,GloFAS v4 consolidated,19.70000,29.80000,45.66667,69.33333,13.66667,3.33333,0,Matara
2017-06-17,2.50000,27.54167,87.25000,19.00000,1009.29583,29.10000,ERA5,akuressa,19.09000,GloFAS v4 consolidated,14.00000,28.00000,46.66667,47.66667,31.33333,6.66667,0,Matara
2017-06-18,4.20000,27.42500,88.25000,20.90000,1008.90833,29.10000,ERA5,akuressa,18.59000,GloFAS v4 consolidated,11.80000,29.90000,42.33333,34.33333,31.33333,16.33333,0,Matara
2017-06-19,5.00000,27.15417,89.25000,21.30000,1009.28750,29.00000,ERA5,akuressa,18.45000,GloFAS v4 consolidated,11.70000,32.30000,40.00000,33.00000,25.33333,19.66667,0,Matara
2017-06-20,2.70000,27.65000,86.54167,23.10000,1009.26250,29.70000,ERA5,akuressa,18.23000,GloFAS v4 consolidated,11.90000,34.10000,36.66667,35.33333,59.66667,43.66667,0,Matara
2017-06-21,0.90000,27.56250,87.41667,20.40000,1010.10833,29.40000,ERA5,akuressa,18.05000,GloFAS v4 consolidated,8.60000,26.80000,34.33333,19.00000,43.33333,13.33333,0,Matara
2017-06-22,6.50000,27.65000,86.79167,22.50000,1010.49167,29.60000,ERA5,akuressa,17.58000,GloFAS v4 consolidated,10.10000,26.90000,29.66667,27.33333,52.33333,31.66667,0,Matara
2017-06-23,9.80000,26.83333,87.70833,22.80000,1010.10833,28.60000,ERA5,akuressa,17.84000,GloFAS v4 consolidated,17.20000,31.60000,31.33333,60.00000,9.00000,36.33333,0,Matara
2017-06-24,12.50000,26.46667,88.08333,23.30000,1009.02917,27.60000,ERA5,akuressa,18.54000,GloFAS v4 consolidated,28.80000,41.60000,41.66667,88.33333,1.00000,46.66667,0,Matara
2017-06-25,13.10000,26.79583,87.87500,23.00000,1008.77917,28.20000,ERA5,akuressa,19.46000,GloFAS v4 consolidated,35.40000,50.50000,49.00000,91.66667,4.33333,40.66667,0,Matara
2017-06-26,5.60000,26.87500,88.79167,23.40000,1009.57500,28.50000,ERA5,akuressa,20.53000,GloFAS v4 consolidated,31.20000,51.10000,50.33333,91.00000,6.33333,48.33333,0,Matara
2017-06-27,11.50000,26.40000,90.37500,27.00000,1010.05417,28.70000,ERA5,akuressa,20.88000,GloFAS v4 consolidated,30.20000,59.90000,52.66667,89.66667,13.66667,78.33333,0,Matara
2017-06-28,0.90000,27.17917,86.79167,27.30000,1009.55000,28.90000,ERA5,akuressa,21.54000,GloFAS v4 consolidated,18.00000,59.90000,55.00000,64.66667,20.33333,80.00000,0,Matara
2017-06-29,0.80000,27.77083,84.00000,24.20000,1008.81250,29.80000,ERA5,akuressa,20.58000,GloFAS v4 consolidated,13.20000,54.20000,51.00000,43.33333,65.66667,57.00000,0,Matara
2017-06-30,2.40000,27.67917,86.83333,25.40000,1008.21250,29.10000,ERA5,akuressa,19.37000,GloFAS v4 consolidated,4.10000,46.80000,48.33333,5.66667,31.33333,65.66667,0,Matara
2017-07-01,1.10000,27.05833,87.62500,24.30000,1008.52917,28.90000,ERA5,akuressa,18.54000,GloFAS v4 consolidated,4.30000,35.40000,80.00000,21.93548,30.96774,50.00000,0,Matara
2017-07-02,1.20000,27.52500,83.33333,25.40000,1008.96250,29.20000,ERA5,akuressa,17.84000,GloFAS v4 consolidated,4.70000,23.50000,76.45161,24.51613,46.77419,61.61290,0,Matara
2017-07-03,1.40000,27.95833,82.50000,28.70000,1009.35417,30.00000,ERA5,akuressa,16.95000,GloFAS v4 consolidated,3.70000,19.30000,72.90323,18.38710,79.35484,83.54839,0,Matara
2017-07-04,0.30000,28.26250,81.33333,26.40000,1009.64583,30.40000,ERA5,akuressa,16.34000,GloFAS v4 consolidated,2.90000,8.10000,71.29032,14.83871,90.32258,67.41935,0,Matara
2017-07-05,3.40000,27.74583,82.91667,26.90000,1010.14167,29.30000,ERA5,akuressa,15.48000,GloFAS v4 consolidated,5.10000,10.60000,66.77419,26.12903,50.96774,69.67742,0,Matara
2017-07-06,3.40000,27.62917,86.16667,30.00000,1009.60417,29.60000,ERA5,akuressa,15.11000,GloFAS v4 consolidated,7.10000,13.20000,63.22581,35.48387,65.16129,90.64516,0,Matara
2017-07-07,4.60000,27.57083,86.95833,28.50000,1009.59167,29.70000,ERA5,akuressa,15.03000,GloFAS v4 consolidated,11.40000,15.40000,61.61290,55.16129,68.70968,81.93548,0,Matara
2017-07-08,7.60000,26.85000,88.00000,24.10000,1010.02917,28.80000,ERA5,akuressa,15.14000,GloFAS v4 consolidated,15.60000,21.90000,64.83871,69.35484,25.80645,47.09677,0,Matara
2017-07-09,17.10000,25.80417,90.54167,22.60000,1010.63333,27.30000,ERA5,akuressa,15.71000,GloFAS v4 consolidated,29.30000,37.80000,67.41935,89.67742,2.58065,31.61290,0,Matara
